trace_path,bucket,n_steps,H_mean,H_std,H_min,H_max,H_final,R_mean,R_std,R_min,R_max,R_final,HR_corr,neg_dR_count,abs_dR_mean,intervention,lag_H_to_R_steps,H_slope_per_step,curvature_zero_rate,stabilized,stabilized_index,run_id,run_root
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_14/trace.csv,multilingual,748,0.45288400534759354,0.4821195137481847,-0.0,1.595703,0.000141,0.3195919946524064,0.17474128195369526,0.003486,0.846701,0.360564,-0.7449520769976898,369,0.19279207352941177,none,-110,-0.0001212036106414188,0.49331550802139035,False,747,run_14,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_14
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_15/trace.csv,multilingual,840,0.3206632726190476,0.4392120906436355,-0.0,1.549805,0.143433,0.32561640595238095,0.1735230149849848,0.009987,0.866149,0.227609,-0.6072518822809807,417,0.18396171904761904,none,-327,0.00013172131171023248,0.4583333333333333,False,839,run_15,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_15
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_16/trace.csv,multilingual,509,0.5576508330058939,0.491438455394616,-0.0,1.591797,0.000815,0.2607425088408645,0.16443697372691468,0.002813,0.719583,0.357973,-0.7514406293766619,254,0.1742181296660118,none,-18,-0.000360696554742748,0.44597249508840864,False,508,run_16,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_16
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_17/trace.csv,multilingual,425,0.457337665882353,0.4861359054652166,-0.0,1.595703,0.203003,0.2984842752941177,0.17443810046731925,0.003904,0.770196,0.241295,-0.6666019134533284,210,0.18589717176470585,none,-88,-5.026213174719851e-05,0.49411764705882355,False,424,run_17,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_17
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_18/trace.csv,multilingual,532,0.48049531390977446,0.48749878824367343,-0.0,1.600586,7.3e-05,0.2905604454887218,0.16919132382345806,0.002339,0.840599,0.357406,-0.7157008683525582,254,0.18902754887218046,none,-10,-2.6004659747757657e-05,0.4830827067669173,False,531,run_18,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_18
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_19/trace.csv,multilingual,683,0.4480002459736456,0.4748196626503867,-0.0,1.591797,0.000895,0.3100430483162518,0.17876770817919516,0.003946,0.855005,0.362347,-0.7170413796738988,319,0.20837444363103952,none,1,-3.9174726079398694e-05,0.493411420204978,False,682,run_19,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_19
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_20/trace.csv,multilingual,726,0.36823272865013773,0.45586901097824184,-0.0,1.599609,0.415039,0.34058959504132225,0.17474109404491855,0.002314,0.779793,0.205279,-0.6693434593730571,362,0.19688178099173553,none,205,0.00018782849670507333,0.48760330578512395,False,725,run_20,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_20
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_21/trace.csv,multilingual,349,0.4444798796561605,0.5248914510398389,-0.0,1.587891,0.011215,0.291503558739255,0.18788261818067206,0.002644,0.783841,0.285594,-0.6625282678573672,174,0.22324099426934096,none,1,-0.00011962544412607546,0.4871060171919771,False,348,run_21,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_21
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_22/trace.csv,multilingual,721,0.46628379472954234,0.5137611782366914,-0.0,1.598633,0.004719,0.2879086296809987,0.17515122673865477,0.001473,0.749137,0.286511,-0.6862551210860063,337,0.19626885298196947,none,1,-7.415761868903177e-05,0.47711511789181693,False,720,run_22,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_22
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_23/trace.csv,multilingual,604,0.4109361821192053,0.46781377412945174,-0.0,1.597656,7.8e-05,0.3192755612582781,0.17151297327046156,0.003674,0.801381,0.337386,-0.6590941901687195,302,0.18755913907284769,none,64,-3.3595373523712224e-05,0.47019867549668876,False,603,run_23,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_23
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_24/trace.csv,multilingual,599,0.5475653238731218,0.5152886613621462,-0.0,1.599609,0.916504,0.27092364607679464,0.17692664237119912,0.001357,0.808342,0.120985,-0.7150338743500745,285,0.20141077963272122,none,9,-7.779819906086469e-05,0.48914858096828046,False,598,run_24,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_24
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_25/trace.csv,multilingual,1098,0.21504844535519127,0.38516379141804813,-0.0,1.588867,0.45166,0.4182193816029144,0.1896291572646822,0.0,0.818987,0.211455,-0.6359630292486587,554,0.1673286757741348,none,-460,-0.0003332902589765424,0.4344262295081967,False,1097,run_25,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_25
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_26/trace.csv,multilingual,446,0.6092696524663677,0.5332483577564185,-0.0,1.608398,0.671387,0.25148988340807177,0.17471122896772381,0.000195,0.808992,0.148272,-0.7322285692559182,214,0.18917942825112105,none,-90,0.0001842927790212562,0.45739910313901344,False,445,run_26,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_26
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_27/trace.csv,multilingual,830,0.4263400542168675,0.46354232899963205,-0.0,1.572266,6.1e-05,0.30736152771084335,0.16480565461221308,0.007116,0.840909,0.372545,-0.7036172651870616,417,0.18890888313253013,none,-62,-0.00011523055913367086,0.4807228915662651,False,829,run_27,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_27
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_28/trace.csv,multilingual,361,0.47333170360110804,0.47801108014462806,-0.0,1.575195,0.001229,0.31992840443213294,0.17473049818568798,0.006742,0.77161,0.36154,-0.7805507918118416,175,0.17622617451523545,none,-17,-0.00026874118878907315,0.47368421052631576,False,360,run_28,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_28
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_29/trace.csv,multilingual,572,0.5594303863636364,0.49398698194002305,-0.0,1.591797,0.000283,0.27945178671328674,0.17146572871653878,0.006395,0.746121,0.343446,-0.7451986969229338,283,0.19547087237762237,none,77,-0.0002107863029819141,0.49475524475524474,False,571,run_29,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_29
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_00/trace.csv,science,749,0.3276614606141522,0.4126792646462335,-0.0,1.523438,7e-06,0.3672724699599466,0.15590407418983235,0.014233,0.852067,0.382323,-0.6862881605451824,372,0.165357608811749,none,476,0.00018469263294374613,0.4739652870493992,False,748,run_00,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_00
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_01/trace.csv,science,647,0.3754107959814528,0.44942442992086284,-0.0,1.602539,0.014534,0.319528630602782,0.16661159832829647,0.001244,0.765965,0.32492,-0.6467819650056343,309,0.1798664204018547,none,83,0.00012545903543951473,0.46831530139103555,False,646,run_01,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_01
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_02/trace.csv,science,612,0.44740607679738564,0.4600955278964461,-0.0,1.580078,0.001126,0.3256182140522876,0.17658902614865118,0.004837,0.841953,0.340338,-0.7492859540465194,297,0.20083726307189542,none,1,-0.0001603560460059727,0.5049019607843137,False,611,run_02,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_02
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_03/trace.csv,science,731,0.4328322065663475,0.46215019700791127,-0.0,1.604492,0.004623,0.30623814090287277,0.16450389969369406,0.001002,0.757443,0.305273,-0.6945462795233547,362,0.1793509904240766,none,62,-0.00015664915725668597,0.46785225718194257,False,730,run_03,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_03
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_04/trace.csv,science,664,0.35085836596385545,0.42187928861519614,-0.0,1.589844,0.688965,0.35876768072289156,0.16455317233613584,0.004574,0.808598,0.148426,-0.6746469771543899,315,0.17910523042168675,none,68,-6.878993107120396e-05,0.4683734939759036,False,663,run_04,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_04
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_05/trace.csv,science,673,0.3887372199108469,0.4406734016288923,-0.0,1.588867,0.022507,0.33489764784546805,0.1691990678168425,0.002046,0.814793,0.284779,-0.6973115648701611,325,0.18784010104011883,none,317,7.410656297496779e-05,0.5037147102526003,False,672,run_05,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_05
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_06/trace.csv,science,620,0.3801706048387097,0.44445664350874,-0.0,1.583008,0.137329,0.34893174677419353,0.16641554987322688,0.009999,0.823349,0.265514,-0.6940412472329954,293,0.18918258387096776,none,50,-9.530867674540995e-06,0.4935483870967742,False,619,run_06,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_06
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_07/trace.csv,science,604,0.3831773973509934,0.4523756070221551,-0.0,1.586914,0.761719,0.3477992251655629,0.16049398766262232,0.002913,0.818149,0.122678,-0.7434182991771088,292,0.17868912913907287,none,-90,-0.0003385123418537548,0.5264900662251656,False,603,run_07,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_07
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_08/trace.csv,science,524,0.44238929580152675,0.4714150723899705,-0.0,1.56543,0.011192,0.31996952862595424,0.166765442081318,0.009046,0.793136,0.317115,-0.7379697349563998,256,0.1942812576335878,none,164,-0.00021484314655612812,0.5152671755725191,False,523,run_08,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_08
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_09/trace.csv,science,722,0.3442220193905817,0.438147520185203,-0.0,1.573242,0.645508,0.3495425069252077,0.16562660997114112,0.00817,0.776563,0.179268,-0.6868733737267648,363,0.1973807382271468,none,1,-0.00021433433683968779,0.5096952908587258,False,721,run_09,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_09
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_10/trace.csv,science,600,0.35866796333333334,0.4420733566442286,-0.0,1.595703,0.087463,0.37571095499999996,0.1720609081122912,0.005605,0.917858,0.247958,-0.7574463213216273,303,0.188422425,none,-20,-0.00010037059036275132,0.47333333333333333,False,599,run_10,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_10
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_11/trace.csv,science,675,0.3613823925925926,0.4552634114224472,-0.0,1.577148,0.597656,0.37226905185185183,0.18667693104206723,0.011838,0.931018,0.157931,-0.6941335417098637,330,0.1991329511111111,none,-81,-0.00042611791067488316,0.48,False,674,run_11,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_11
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_12/trace.csv,science,578,0.293090892733564,0.3964411046986606,-0.0,1.580078,0.194458,0.3499473079584775,0.16247971652611562,0.008351,0.837885,0.560647,-0.5808390316883139,280,0.17453000865051901,none,7,0.00025757265822682777,0.4982698961937716,False,577,run_12,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_12
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_13/trace.csv,science,533,0.3004164296435272,0.4020685682187222,-0.0,1.537109,0.001599,0.38293448405253283,0.1726990040550121,0.01761,0.851477,0.348286,-0.6535236873031872,259,0.1857600731707317,none,-98,0.00013799879983281293,0.46904315196998125,False,532,run_13,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_13
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_14/trace.csv,science,594,0.4677814461279461,0.48006025141936387,-0.0,1.59668,4.2e-05,0.30066786531986534,0.16144129202362684,0.002564,0.816872,0.387929,-0.6796318678544309,287,0.17957879292929294,none,-55,8.58635098988053e-07,0.47474747474747475,False,593,run_14,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_14
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_15/trace.csv,science,583,0.4169636586620926,0.47269736504277515,-0.0,1.605469,0.555664,0.3404346466552315,0.1736445529712797,0.000727,0.817475,0.169601,-0.7316454600716644,302,0.18674207204116638,none,24,-0.0002783206414721303,0.48198970840480276,False,582,run_15,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_15
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_16/trace.csv,science,651,0.3661483579109063,0.4451587135157779,-0.0,1.585938,0.001337,0.33226458218125965,0.16347721750114783,0.00341,0.831375,0.354198,-0.6243393916357923,308,0.16750516897081413,none,202,-0.00013666241084069343,0.4715821812596006,False,650,run_16,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_16
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_17/trace.csv,science,567,0.47821974074074075,0.4990378961090676,-0.0,1.597656,6.9e-05,0.3060763104056437,0.16250564383712807,0.001796,0.778388,0.373763,-0.7463857434268361,286,0.17240212698412696,none,170,0.000616611096233204,0.47795414462081126,False,566,run_17,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_17
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_18/trace.csv,science,689,0.4284700159651668,0.45350833138000046,-0.0,1.603516,0.001472,0.31627513933236573,0.165553298886425,0.002625,0.833624,0.308311,-0.7130940915700128,343,0.18434665021770683,none,-221,9.174436724873493e-05,0.4876632801161103,False,688,run_18,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_18
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_19/trace.csv,science,580,0.3633319775862069,0.43025836815602314,-0.0,1.59082,2e-05,0.3699518586206897,0.1772045010740922,0.008772,0.844907,0.365962,-0.7172506276091714,289,0.19623265689655173,none,-236,-0.00029403567859841357,0.45689655172413796,False,579,run_19,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_19
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_20/trace.csv,science,695,0.32350698273381295,0.42464777188482,-0.0,1.560547,0.131836,0.36870126330935254,0.16508436812199132,0.011786,0.940271,0.282643,-0.7174568439465391,344,0.1847560158273381,none,139,-0.00030122883742494163,0.4776978417266187,False,694,run_20,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_20
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_21/trace.csv,science,566,0.44977734628975263,0.4722501753352602,-0.0,1.600586,0.000415,0.30290175795053004,0.16500447336077545,0.002516,0.82704,0.359526,-0.6771361129780629,282,0.1841056448763251,none,1,-0.00012591937116139938,0.4717314487632509,False,565,run_21,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_21
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_22/trace.csv,science,627,0.32933457735247207,0.4364943953459456,-0.0,1.582031,0.000244,0.3444968676236045,0.16429299408297854,0.008681,0.765846,0.345651,-0.6870923192940702,308,0.17804386921850082,none,-131,0.00015828586825002817,0.45454545454545453,False,626,run_22,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_22
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_23/trace.csv,science,631,0.4242037496038035,0.45793270213117643,-0.0,1.572266,2.5e-05,0.3143653692551506,0.16980364556213656,0.008024,0.822812,0.39599,-0.7044402875880347,299,0.18989396988906496,none,-116,-0.0002678534602117455,0.4865293185419968,False,630,run_23,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_23
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_24/trace.csv,science,576,0.43814990625,0.4657661498527538,-0.0,1.558594,0.006298,0.36433796875,0.18363573613891243,0.009263,0.815416,0.294254,-0.7669950553147458,282,0.2025973767361111,none,-87,-0.00019115842450958168,0.4895833333333333,False,575,run_24,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_24
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_25/trace.csv,science,798,0.4351406177944862,0.4751729947025209,-0.0,1.578125,2.6e-05,0.3077826240601504,0.16346775794105303,0.004548,0.838201,0.409906,-0.6716463519751025,395,0.19257997368421054,none,51,-2.2032623172055678e-05,0.487468671679198,False,797,run_25,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_25
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_26/trace.csv,science,671,0.3606398807749628,0.44475700016674735,-0.0,1.595703,0.032501,0.35227653800298064,0.16970696636231472,0.004203,0.841041,0.308342,-0.7353853981416973,327,0.18668713561847988,none,351,-0.00040513504519397935,0.481371087928465,False,670,run_26,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_26
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_27/trace.csv,science,660,0.38143570000000004,0.44798672844681764,-0.0,1.584961,2.3e-05,0.3275536666666667,0.15755628489858295,0.005418,0.968239,0.389887,-0.7019600953210482,311,0.17220195909090907,none,45,-2.030126356830795e-05,0.49242424242424243,False,659,run_27,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_27
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_28/trace.csv,science,602,0.4802185930232558,0.46507951079452986,-0.0,1.570312,0.002382,0.3048531611295681,0.16713160725228837,0.006045,0.860352,0.335196,-0.7225141584239971,305,0.194543561461794,none,-301,-0.00021780403973465948,0.5083056478405316,False,601,run_28,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_28
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_29/trace.csv,science,738,0.3712688875338753,0.42556170299701274,-0.0,1.547852,1.3e-05,0.3465790189701897,0.15841071536269416,0.011402,0.825591,0.431149,-0.6407407362526882,365,0.16813012059620597,none,152,-0.00022667715977866808,0.4905149051490515,False,737,run_29,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/science/20251029_2048/run_29
